Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
14.67,56.49,0.085,44949.87342,29759.27052,27250.12048
14.78,55.09,0.084,44615.6962,29164.74164,27018.79518
14.84,55.33,0.083,43965.56962,28942.24924,26793.25301
14.89,55.13,0.083,43260.75949,28847.41641,26504.09639
14.73,56.29,0.079,43400.50633,28993.31307,27047.71084
14.78,56.16,0.081,43807.59494,29193.92097,27140.24096
14.84,56.03,0.082,43370.12658,28927.65957,26937.83133
14.93,55.93,0.082,42896.20253,28435.25836,26457.83133
14.74,56.83,0.082,42677.46835,28406.07903,26394.21687
14.81,57.53,0.082,42276.4557,28147.11246,26243.85542
14.89,57.56,0.08,42015.18987,27778.7234,25891.08434
14.93,57.46,0.08,41401.51899,27534.3465,25364.81928
14.93,57.7,0.082,40684.55696,26917.93313,24867.46988
15.11,57.16,0.082,39973.67089,26429.17933,24439.51807
14.83,59.23,0.079,39706.32911,26210.33435,24393.25301
14.7,59.9,0.081,38855.6962,25962.31003,23953.73494
14.59,60.77,0.08,38169.11392,25473.55623,23762.89157
14.31,64.54,0.083,37604.05063,25035.86626,23710.84337
14.27,65.51,0.08,36589.36709,24532.5228,23323.37349
14.31,65.58,0.081,35738.73418,23719.14894,22305.54217
14.07,66.28,0.081,34547.8481,23172.03647,21605.78313
14.54,65.31,0.079,33527.08861,22365.95745,20981.20482
14.52,64.41,0.08,32554.93671,21851.67173,20408.6747
14.56,64.21,0.081,31072.40506,21187.84195,19743.61446
14.44,65.04,0.082,30167.08861,20443.769,19147.95181
14.79,64.44,0.082,29425.82278,20046.20061,18783.61446
14.74,63.91,0.079,28860.75949,19466.2614,18309.39759
14.71,63.97,0.08,27918.98734,18835.25836,17829.39759
14.58,65.38,0.087,27116.96203,18426.74772,17436.14458
14.67,65.51,0.082,26557.97468,18003.64742,16880.96386
14.8,64.64,0.082,26077.97468,17489.3617,16666.98795
14.79,65.18,0.082,25494.68354,17325.22796,16516.62651
14.78,66.51,0.081,24972.1519,16865.6535,16262.16867
14.65,69.85,0.295,24370.63291,16482.67477,15961.44578
14.31,70.8,0.079,23896.70886,16231.00304,15620.24096
14.22,74.3,0.081,23653.67089,16077.81155,15446.74699
13.85,74.4,0.078,23228.35443,15450.45593,15232.77108
13.76,76.5,0.081,22894.17722,15100.30395,15140.24096
13.23,79.7,0.075,22778.73418,15052.88754,15030.36145
13.25,80.1,0.08,22547.8481,14651.67173,14874.21687
13.33,81.1,0.077,22359.49367,14527.65957,14810.60241
13.36,82.4,0.079,22231.89873,14403.64742,14706.50602
13.33,82.9,0.08,21958.48101,14265.04559,14567.71084
13.34,83.6,0.079,21788.35443,14203.03951,14382.6506
13.26,84.1,0.08,21666.83544,13947.72036,14307.46988
13.16,84.7,0.081,21709.36709,13987.84195,14371.08434
13.16,84.7,0.082,21466.32911,14042.55319,14353.73494
13.17,84.4,0.081,21332.65823,13965.95745,14307.46988
13.08,84.5,0.08,21302.27848,14049.84802,14145.54217
13.03,84.4,0.079,21393.41772,13969.60486,14133.9759
12.95,84.6,0.081,21393.41772,13958.66261,14174.45783
12.96,84.6,0.077,21034.93671,13951.36778,14214.93976
13.02,84.0,0.082,20962.02532,13798.17629,14133.9759
13.06,81.4,0.078,21089.62025,13710.6383,13943.13253
12.88,81.2,0.076,21028.86076,13772.64438,13954.6988
12.79,81.5,0.079,21059.24051,13648.63222,14053.01205
12.57,82.6,0.082,21041.01266,13750.75988,14093.49398
12.39,84.0,0.082,21174.68354,13911.2462,14157.10843
12.08,85.0,0.077,21284.05063,14159.27052,14168.6747
11.37,86.1,0.081,21405.56962,14279.63526,14342.16867
11.07,86.1,0.077,21770.12658,14327.05167,14550.36145
11.02,85.3,0.08,22031.39241,14549.54407,14642.89157
10.91,85.8,0.077,22572.1519,14815.80547,14966.74699
10.84,85.7,0.075,23307.34177,15749.54407,15059.27711
10.83,84.9,0.079,23623.29114,15512.46201,14816.38554
10.74,84.0,0.078,24012.1519,15665.6535,14862.6506
10.59,84.0,0.078,24425.31646,15734.95441,14746.98795
10.51,83.7,0.083,24413.16456,15680.24316,14544.57831
10.77,81.6,0.079,24625.82278,15716.71733,14463.61446
11.01,80.7,0.079,24303.79747,15826.13982,14851.08434
11.0,79.2,0.08,23799.49367,16252.88754,14064.57831
10.96,77.7,0.08,23963.5443,16318.54103,13006.26506
10.85,78.2,0.08,24024.3038,16085.10638,12294.93976
10.75,78.7,0.082,23708.35443,15906.38298,11820.72289
10.69,79.0,0.081,23386.32911,15993.92097,11658.79518
10.48,80.0,0.08,23690.12658,16077.81155,11762.89157
10.36,79.9,0.08,24625.82278,16519.14894,11820.72289
10.41,77.0,0.082,25069.36709,16851.06383,12052.04819
10.24,74.6,0.082,25610.12658,17011.55015,12069.39759
10.1,74.3,0.081,26503.29114,17263.22188,12451.08434
10.01,73.7,0.085,27123.03797,17606.07903,12769.15663
10.06,73.4,0.086,27384.3038,18040.12158,12965.78313
10.03,74.8,0.081,27840.0,18572.64438,13191.3253
10.03,74.7,0.081,28447.59494,19156.231,13503.61446
10.07,74.6,0.081,29006.58228,19393.31307,13815.90361
10.1,73.8,0.083,28556.96203,19550.15198,13920.0
10.13,72.7,0.08,30063.79747,19790.88146,14197.59036
10.16,72.6,0.08,30908.35443,19787.23404,14440.48193
10.27,72.0,0.086,31078.48101,19874.77204,14729.63855
10.32,71.4,0.083,31534.17722,20560.48632,15099.75904
10.32,71.2,0.081,32403.03797,20936.17021,15545.06024
10.33,70.8,0.085,33089.62025,21147.72036,16134.93976
10.52,69.98,0.083,33217.21519,21530.69909,16557.10843
10.44,70.0,0.087,33387.34177,21727.65957,16603.37349
10.51,70.3,0.084,33976.70886,21687.53799,16811.56627
10.69,68.98,0.084,33958.48101,21844.3769,16869.39759
10.46,68.25,0.088,34335.18987,22081.45897,17002.40964
10.41,67.98,0.085,34578.22785,22351.36778,17071.80723
10.37,67.41,0.082,34578.22785,22566.56535,17274.21687
10.37,66.81,0.082,34426.32911,23117.32523,17453.49398
10.41,66.48,0.085,34207.59494,22989.66565,17522.89157
10.48,66.31,0.085,34809.11392,22865.6535,17598.07229
10.46,66.14,0.084,35289.11392,23193.92097,17783.13253
10.47,66.91,0.085,35507.8481,23347.11246,17945.06024
10.54,66.68,0.082,35447.08861,23175.68389,17950.84337
10.6,66.31,0.085,35532.1519,22934.95441,17956.62651
10.68,66.14,0.087,35659.74684,22800.0,18066.50602
11.23,66.01,0.089,35714.43038,22953.19149,17950.84337
11.62,65.41,0.084,35586.83544,22902.12766,17985.54217
11.85,65.31,0.081,35167.59494,22814.58967,18245.78313
11.95,64.61,0.084,34693.67089,22592.09726,18153.25301
11.69,63.91,0.081,34432.40506,22829.17933,18465.54217
11.42,65.04,0.083,34584.3038,22380.54711,18829.87952
11.41,64.37,0.085,34535.6962,22639.51368,18373.01205
11.49,63.87,0.083,34857.72152,23445.59271,18106.98795
11.6,62.74,0.088,34936.70886,23230.39514,18089.63855
11.55,61.54,0.085,35295.18987,23026.13982,18106.98795
11.56,60.8,0.083,35714.43038,23048.02432,17765.78313
11.56,61.44,0.082,36030.37975,23336.17021,17765.78313
11.55,61.1,0.08,36164.05063,23336.17021,17650.12048
11.56,61.07,0.082,35793.41772,23230.39514,17598.07229
11.58,60.9,0.083,35489.62025,23223.1003,17551.80723
11.73,60.27,0.081,35902.78481,22982.37082,17713.73494
11.8,60.07,0.082,36078.98734,22880.24316,17569.15663
11.85,59.87,0.083,35763.03797,22665.04559,17424.57831
11.89,59.53,0.084,35520.0,22365.95745,17326.26506
11.93,58.96,0.082,35629.36709,22628.57143,17407.22892
12.01,57.93,0.083,35580.75949,22723.40426,17609.63855
12.01,57.23,0.088,35817.72152,22774.46809,17598.07229
11.99,57.3,0.082,36522.53165,23110.0304,17979.75904
11.95,57.83,0.082,36929.62025,23292.40122,18691.08434
12.05,56.89,0.082,38156.96203,23806.68693,19928.6747
12.07,55.89,0.084,39815.6962,24922.79635,21941.20482
12.03,54.99,0.088,42252.1519,26348.93617,24266.0241
12.02,55.46,0.084,44008.10127,27840.72948,25440.0
12.06,55.16,0.081,45265.82278,28832.82675,26139.75904
12.18,53.59,0.083,45934.17722,28982.37082,26613.9759
12.03,55.43,0.081,45915.94937,29040.72948,26700.72289
11.99,55.76,0.083,45946.32911,28942.24924,26723.85542
12.01,55.39,0.086,46092.1519,29058.96657,26706.50602
12.01,54.49,0.088,45490.63291,28712.46201,26619.75904
11.93,54.72,0.09,45466.32911,28843.769,26822.16867
11.79,55.23,0.087,45478.48101,28763.52584,26914.6988
11.91,53.62,0.085,45824.81013,28964.13374,26978.31325
11.85,53.02,0.088,45612.1519,28840.12158,26735.42169
11.64,53.12,0.08,45381.26582,28818.23708,26677.59036
11.63,52.42,0.087,44919.49367,28683.28267,26371.08434
11.63,51.85,0.086,44712.91139,28752.58359,26220.72289
11.7,52.32,0.087,45065.31646,28832.82675,26428.91566
11.43,54.99,0.088,45745.82278,29204.86322,26868.43373
11.19,56.63,0.089,45265.82278,29292.40122,27371.56627
11.08,56.96,0.085,45144.3038,28737.99392,27377.3494
11.01,57.6,0.086,44913.41772,28789.05775,27169.15663
10.96,57.73,0.083,44135.6962,28748.93617,26527.22892
11.04,57.66,0.088,43813.67089,28464.43769,26452.04819
11.09,57.06,0.084,43364.05063,28085.10638,26319.03614
11.52,54.82,0.083,42641.01266,28044.9848,25995.18072
11.64,51.89,0.081,42173.16456,27632.82675,25590.36145
11.46,53.89,0.086,41085.56962,27114.89362,25347.46988
11.26,53.99,0.089,40435.44304,26436.47416,25087.22892
11.29,53.39,0.089,39791.39241,26148.32827,24780.72289
10.97,54.72,0.086,39214.17722,25925.83587,24520.48193
11.43,52.42,0.082,38582.27848,25240.12158,24196.62651
11.45,52.22,0.085,37573.67089,24667.4772,23809.15663
10.93,53.59,0.086,36723.03797,23963.52584,23334.93976
10.9,54.12,0.09,35568.60759,23190.27356,22716.14458
10.66,54.82,0.086,34341.26582,22621.2766,21923.85542
10.58,54.86,0.092,33502.78481,21950.15198,21235.66265
10.62,54.76,0.088,32390.88608,21308.20669,20686.26506
10.87,52.79,0.085,31212.1519,20662.61398,20131.08434
10.48,55.03,0.091,30489.11392,20046.20061,19413.9759
10.35,55.06,0.087,29608.10127,19269.30091,18777.83133
10.18,55.43,0.087,28988.35443,18773.25228,18286.26506
10.08,55.56,0.087,28192.40506,18160.48632,18043.37349
9.96,56.86,0.088,27287.08861,17941.64134,17621.20482
9.61,58.43,0.091,26764.55696,17409.11854,16747.95181
9.46,59.17,0.089,26248.10127,16745.28875,16435.66265
9.26,60.4,0.086,25816.70886,16417.02128,16129.15663
9.24,60.7,0.091,25148.35443,16413.37386,16007.71084
9.89,57.53,0.084,24322.02532,15807.90274,15672.28916
9.97,56.19,0.083,24109.36709,15643.769,15383.13253
9.65,58.43,0.083,23750.88608,15129.48328,15163.37349
9.31,61.24,0.084,23544.3038,15005.47112,15030.36145
8.93,62.24,0.085,23392.40506,14560.48632,14885.78313
9.26,61.64,0.084,23258.73418,14560.48632,14585.06024
8.93,63.94,0.085,22827.34177,14498.48024,14480.96386
8.86,63.64,0.084,22784.81013,14257.75076,14394.21687
8.95,63.41,0.082,22730.12658,14086.32219,14463.61446
8.64,64.04,0.081,22474.93671,13874.77204,14330.60241
8.88,62.44,0.084,22262.27848,13896.65653,14099.27711
8.92,62.5,0.086,21964.55696,13995.13678,13995.18072
9.21,60.47,0.086,22073.92405,13984.19453,14047.22892
9.06,60.67,0.088,21885.56962,13918.54103,14186.0241
9.13,59.07,0.087,21654.68354,13936.77812,13960.48193
9.11,59.33,0.088,21527.08861,13736.17021,13879.51807
9.25,59.03,0.089,21569.62025,13688.7538,13937.3494
9.17,59.77,0.082,21691.13924,13812.76596,13839.03614
9.16,60.0,0.083,21733.67089,13798.17629,13867.95181
9.17,60.77,0.083,21733.67089,13914.89362,13804.33735
8.97,61.4,0.085,21685.06329,13889.3617,13729.15663
8.85,62.07,0.082,21776.20253,13725.22796,13873.73494
8.87,62.67,0.091,21909.87342,13871.12462,13867.95181
9.01,62.8,0.085,21855.18987,13889.3617,13983.61446
9.32,61.6,0.087,22001.01266,14082.67477,14006.74699
9.1,62.04,0.084,22329.11392,14275.98784,14064.57831
9.01,62.67,0.085,22651.13924,14516.71733,14232.28916
9.04,63.67,0.086,23161.51899,15031.00304,14648.6747
10.09,62.24,2.981,24157.97468,15709.42249,14839.51807
10.73,56.13,4.917,24394.93671,15716.71733,14631.3253
11.12,54.59,4.918,24218.73418,15767.78116,14446.26506
11.18,53.72,4.917,24534.68354,15826.13982,14336.38554
11.42,53.26,4.916,24802.02532,16026.74772,14284.33735
11.4,53.36,4.914,24467.8481,15855.31915,14174.45783
11.52,52.92,4.923,23945.31646,15738.60182,13786.98795
11.58,52.75,4.918,24024.3038,16205.47112,13197.10843
11.64,52.45,4.915,24042.53165,16128.87538,12375.90361
11.69,51.99,4.916,23732.65823,15950.15198,11849.63855
11.72,51.92,4.915,23380.25316,15851.67173,11386.98795
11.75,52.45,2.66,23349.87342,15807.90274,11005.3012
11.79,52.19,0.077,23787.34177,15968.38906,11068.91566
11.8,51.62,0.08,24686.58228,16515.50152,11415.90361
11.81,51.05,0.08,25020.75949,16511.8541,11722.40964
11.83,50.65,0.082,25506.83544,16891.18541,11890.12048
11.66,52.09,0.081,25920.0,17383.58663,12156.14458
11.76,51.92,0.081,26618.73418,17609.72644,12283.37349
11.82,52.32,0.078,27110.88608,17981.76292,12560.96386
11.89,51.55,0.08,28241.01266,18459.57447,12977.3494
12.0,51.05,0.907,28441.51899,18762.31003,13179.75904
12.07,51.25,4.913,29140.25316,19550.15198,13486.26506
12.15,51.49,4.916,29778.22785,19772.64438,13781.20482
12.14,52.05,4.918,30112.40506,20100.91185,14174.45783
12.72,49.32,4.917,30555.94937,20297.87234,14452.04819
12.99,46.21,4.914,31424.81013,20534.95441,14781.68675
13.07,47.75,4.921,32178.22785,21082.06687,14833.73494
13.23,48.45,4.915,32463.79747,21238.90578,15157.59036
13.14,48.55,4.915,33034.93671,21640.12158,15342.6506
13.14,49.18,4.916,33320.50633,21891.79331,15377.3494
13.29,48.01,4.913,33648.60759,22128.87538,15649.15663
13.25,48.51,4.353,34001.01266,22380.54711,15996.14458
13.34,48.45,0.086,34693.67089,22646.80851,16250.60241
13.44,50.08,0.082,35137.21519,22763.52584,16181.20482
13.46,49.98,0.085,35131.13924,22555.6231,16048.19277
13.62,48.88,0.083,35228.35443,22679.63526,16181.20482
13.77,49.48,0.085,35137.21519,22402.43161,16048.19277
14.02,50.45,0.085,35544.3038,22468.08511,16042.40964
14.24,49.52,0.087,35392.40506,22322.18845,15990.36145
14.66,46.04,0.085,34851.64557,22723.40426,15984.57831
14.72,43.27,0.082,34414.17722,22384.19453,16134.93976
14.35,44.87,0.084,34304.81013,22245.59271,16395.18072
13.92,45.31,0.082,34110.37975,22471.73252,16453.01205
13.85,45.78,0.084,34359.49367,22541.03343,16505.06024
13.72,46.64,0.086,35246.58228,22537.38602,16707.46988
13.77,45.04,0.082,35908.86076,22800.0,16817.3494
13.6,48.35,0.084,36139.74684,22800.0,16655.42169
13.0,52.22,0.081,36309.87342,22800.0,16453.01205
13.02,54.06,0.08,35690.12658,22657.75076,16273.73494
12.7,56.93,0.079,35507.8481,22296.65653,16447.22892
12.28,60.0,0.082,35732.65823,22066.8693,16389.39759
11.92,62.24,0.077,35040.0,22143.46505,16291.08434
11.81,63.97,0.078,35155.44304,22190.88146,16198.55422
11.74,64.64,0.079,35410.63291,22293.00912,16273.73494
11.82,64.01,0.079,35161.51899,22220.06079,16302.6506
11.87,64.71,0.079,34748.35443,22223.70821,16181.20482
11.66,65.74,0.082,34833.41772,22234.65046,16169.63855
11.46,66.54,0.083,33454.17722,22329.48328,16169.63855
11.38,66.54,0.08,32603.5443,22460.79027,16175.42169
11.37,65.51,0.081,31959.49367,22234.65046,15886.26506
11.27,65.84,0.078,31491.64557,21873.55623,15579.75904
11.48,64.11,0.077,31576.70886,22030.39514,15730.12048
11.34,66.51,0.078,31479.49367,22019.45289,15851.56627
11.56,63.74,0.078,31436.96203,21899.08815,16158.07229
11.78,65.98,0.079,31522.02532,22059.57447,16152.28916
11.71,66.48,0.08,31455.18987,22048.63222,16372.04819
11.75,68.61,0.078,31175.6962,21603.64742,16574.45783
12.21,68.95,0.079,31795.44304,21979.33131,17349.39759
12.52,69.82,0.079,33041.01266,22165.34954,18326.74699
12.33,71.6,0.086,34535.6962,22927.65957,20096.38554
12.54,70.8,0.083,36832.40506,24919.14894,22623.61446
12.46,71.6,0.087,39645.56962,26396.35258,24098.31325
12.32,71.6,0.086,41419.74684,27315.50152,24821.20482
12.05,72.2,0.082,41930.12658,28044.9848,25254.93976
11.88,72.3,0.081,42416.20253,28329.48328,25734.93976
11.91,71.6,0.083,42926.58228,28077.81155,25879.51807
11.75,71.7,0.087,42981.26582,28092.40122,25937.3494
11.72,70.4,0.081,43722.53165,28048.63222,25862.16867
11.58,70.1,0.08,44111.39241,27972.03647,25798.55422
11.39,70.7,0.079,44153.92405,27972.03647,25925.78313
11.26,70.5,0.08,43886.58228,27596.35258,25902.6506
11.07,70.4,0.077,43825.82278,27494.22492,25734.93976
10.95,70.5,0.077,43673.92405,27381.15502,25636.62651
10.77,71.2,0.083,43661.77215,27439.51368,25723.37349
10.53,72.0,0.087,43248.60759,27395.74468,25549.87952
10.43,72.0,0.082,43424.81013,27457.75076,26099.27711
10.37,72.5,0.084,43698.22785,27461.39818,26058.79518
10.3,72.3,0.088,43637.46835,27512.46201,26070.36145
10.26,72.2,0.083,43655.6962,27417.62918,26116.62651
10.22,72.4,0.081,43552.40506,27570.82067,26353.73494
10.25,72.3,0.082,43649.62025,27891.79331,26573.49398
10.31,71.7,0.088,43254.68354,27946.50456,26666.0241
10.3,71.9,0.082,43193.92405,27939.20973,26874.21687
10.29,71.8,0.082,42835.44304,27880.85106,26590.84337
10.29,71.1,0.079,42185.31646,27545.28875,25931.56627
10.23,71.2,0.083,42264.3038,27308.20669,25653.9759
10.18,70.9,0.081,41778.22785,26917.93313,25370.60241
10.24,70.4,0.087,40842.53165,26458.35866,25202.89157
10.2,69.95,0.086,40459.74684,26002.43161,24826.98795
10.16,70.1,0.087,39177.72152,25597.56839,24416.38554
10.13,69.55,0.09,38539.74684,25331.30699,24150.36145
10.08,69.92,0.089,38035.44304,24506.99088,23473.73494
9.94,71.4,0.088,36874.93671,23748.32827,22883.85542
10.14,71.0,0.085,35969.62025,23011.55015,21975.90361
10.28,68.51,0.089,34961.01266,22588.44985,21235.66265
10.2,69.25,0.083,33855.18987,21997.56839,20761.44578
10.09,70.8,0.088,32998.48101,21421.2766,20431.80723
9.78,72.3,0.087,32020.25316,20888.7538,19882.40964
9.68,73.5,0.09,31035.94937,20046.20061,19269.39759
9.72,73.4,0.086,29869.36709,19513.67781,18980.24096
9.68,73.6,0.094,29061.26582,19148.93617,18477.10843
9.8,73.7,0.087,28070.88608,18368.38906,18101.20482
9.86,73.0,0.097,27293.16456,17737.38602,17829.39759
9.98,72.7,0.086,26600.50633,17376.29179,17251.08434
10.05,72.4,0.087,26296.70886,16818.23708,17008.19277
10.0,72.3,0.087,25634.43038,16365.95745,16921.44578
10.0,72.6,0.084,25130.12658,16048.63222,16614.93976
9.84,73.2,0.086,24923.5443,15796.96049,16239.03614
10.04,73.1,0.081,24619.74684,15351.97568,15973.01205
10.14,71.4,0.087,23933.16456,15257.14286,15845.78313
10.02,71.5,0.088,23884.55696,14950.75988,15799.51807
9.93,72.0,0.084,23598.98734,14691.79331,15487.22892
9.8,72.4,0.084,23301.26582,14538.60182,15307.95181
9.62,73.1,0.082,23210.12658,14356.231,15134.45783
9.5,73.5,0.087,23252.65823,14316.10942,15250.12048
9.25,75.2,0.086,22979.24051,14130.09119,15134.45783
9.06,75.6,0.085,22645.06329,14162.91793,15111.3253
8.96,76.5,0.082,22310.88608,14148.32827,14920.48193
9.2,74.2,0.079,22250.12658,14148.32827,15007.22892
9.27,71.9,0.082,22256.20253,14119.14894,14932.04819
9.31,69.22,0.079,22128.60759,13911.2462,14666.0241
9.38,67.68,0.078,22055.6962,13896.65653,14527.22892
9.52,64.41,0.079,22067.8481,13827.35562,14521.44578
9.51,64.04,0.079,22001.01266,13685.10638,14492.53012
9.53,62.77,0.082,22025.31646,13736.17021,14567.71084
9.51,62.4,0.081,22025.31646,13550.15198,14313.25301
9.39,63.51,0.081,21976.70886,13794.52888,14417.3494
9.3,64.37,0.081,21994.93671,13696.04863,14533.01205
9.15,65.24,0.078,22171.13924,13706.99088,14573.49398
9.13,65.41,0.077,22134.68354,13812.76596,14712.28916
9.05,65.78,0.078,22268.35443,14148.32827,14741.20482
9.09,65.78,0.079,22335.18987,14071.73252,14833.73494
9.1,65.94,0.081,22766.58228,14440.12158,15024.57831
8.97,67.21,0.079,23513.92405,14885.10638,15423.61446
9.08,67.28,0.079,24109.36709,15366.56535,15348.43373
9.05,67.61,0.078,24650.12658,15227.96353,15169.15663
9.14,66.38,0.083,24461.77215,15133.1307,15117.10843
8.95,68.11,0.083,24747.34177,15268.08511,14804.81928
8.61,70.6,0.079,24480.0,15100.30395,14654.45783
9.23,66.61,0.082,23793.41772,14425.53191,14446.26506
9.4,64.27,0.08,22863.79747,14122.79635,14012.53012
9.49,63.91,0.078,22481.01266,14141.03343,13289.63855
9.52,63.77,0.079,22523.5443,13732.5228,12248.6747
9.49,63.97,0.076,22717.97468,13692.40122,11728.19277
9.51,63.91,0.077,22584.3038,13663.22188,11213.49398
9.41,64.14,0.084,22827.34177,13666.8693,11167.22892
9.39,64.44,0.084,23021.77215,13845.59271,11352.28916
9.38,64.54,0.083,23538.22785,14644.3769,11323.37349
9.41,64.17,0.079,24261.26582,15289.9696,11629.87952
9.41,64.07,0.077,24899.24051,15665.6535,11670.36145
9.45,63.67,0.082,25184.81013,15920.97264,11924.81928
9.52,63.41,0.081,25828.86076,16420.66869,12271.80723
